,Content,Label
10,"Stefanini IT Solution
3.7
Data Analyst
Remote
Employer Provided Salary:$42.00 Per Hour

 Stefanini Group is hiring!
Do you want to be a part of a highly innovative, digitally transformative team and work on cutting-edge, state-of-the-art technologies? If yes, then this is for you!
An exciting opportunity awaits, let us help you get started!
Open to W2 candidates only!
Position Description:
Prepare & analyze financial data & delivery metrics for processing, including cleaning, reformatting, creation of derived fields, quality testing, and weighting of raw data
Determine methods for creating data sets for analysis with exports from Rally to build delivery plans supporting the Integration manager
Ability to understand the requirements and decide which data are pertinent to answer specific questions or problems
Run routine monthly and weekly ad-hoc reporting
Analyze and interpret Headcount statistics in order to identify significant differences with program resource planning
Evaluate and interpret results, identify trends and relationships, and record their conclusions, analysis, and recommendations
Report results of statistical analyses, including information in the form of graphs, charts, and tables using MS Excel, PowerPoint, and Alteryx
Should have experience in managing work in Rally and exporting and sorting data from Rally
Skills Required:
Proficiency in having used statistical tools to develop reports and analyze content
Efficient in preparing and merging data to Leverage Output based on reporting requirements
Strong skills in Microsoft Office, particularly Excel and PowerPoint
Experience with Alteryx reporting tool is a strong plus
Skills Preferred:
Self-starter, high level of initiative, detail-oriented, and ability to multi-task
Strong collaboration and communications skills
Strong problem-formulation and problem-solving skills
Strong interpersonal skills and leadership behaviors
The successful candidate must be able to demonstrate professional behaviors combined with outstanding interpersonal, teambuilding, and communication
Excellent written and verbal communication skills
Experience Required:
Minimum 2 years' experience analyzing & reporting data related to finance, delivery, Rally metrics, Headcount & survey data
At least 2 yrs experience with Rally as a delivery tool
Working knowledge of financial concepts and multivariate data elements
Experience Preferred:
Automotive experience will be considered a higher priority for Interviews
Education Required:
Bachelor's degree in Finance & Accounting mathematics, statistics, engineering, or related field
Associates Degree with stronger experience may be considered
Who We Are
The Stefanini Group is a global provider of offshore, onshore, and nearshore outsourcing, IT digital consulting, systems integration, application, and strategic staffing services to Fortune 1000 enterprises around the world. Our presence is in countries like the Americas, Europe, Africa, and Asia, and more than 400 clients across a broad spectrum of markets, including financial services, manufacturing, telecommunications, chemical services, technology, public sector, and utilities. Stefanini is a CMM level 5, IT consulting, company with a global presence. We are CMM Level 5 company.
Job Types: Full-time, Contract
Salary: From $42.00 per hour
Benefits:
Paid time off
Schedule:
8 hour shift
Application Question(s):
Are you amenable to working on W-2?
How much are you willing to make USD/hr?
When is the best time to call?
Experience:
Data analytics: 2 years (Preferred)
Rally metrics: 2 years (Preferred)
Work Location: Remote",glassdoor
11,"Infoserv LLC
Business Analyst - Remote
Remote
Employer Provided Salary:$30.00 - $35.00 Per Hour

 PLEASE ONLY APPLY IF YOU ARE WILLING TO WORK ON OUR W2. WE ARE UNABLE TO SPONSOR AT THIS TIME. PLEASE SEE HOURLY WAGES OFFERED BEFORE APPLYING.
Job Type: Contract
Pay: $30.00 - $35.00 per hour
Schedule:
8 hour shift
Supplemental pay types:
Bonus pay
Work Location: Remote",glassdoor
12,"jmecinc
Data Analyst
Remote

 Job Responsibilities:
Determining organizational goals.
Mining data from different sources.
Managing master data by creating, updating, cleaning, and trimming data.
Grant technical expertise on cleaning, trimming, and storage of data.
Analyze and interpret results.
Identify trends, correlations, and patterns in complicated data.
Present findings and concise data reports which include management of data sources, security, and metadata.
Design relational databases and data systems.
Work with higher officials and the management teams to set up business and information needs.
Come up with new process improvement opportunities.
Promoting data integrity and normalization.
Pay attention to the confidentiality of the data.
Evaluating changes and updates.


Job Skills:
Bachelor’s degree in Computer Science and other related courses.
Proven work experience as a data analyst.
Good analytical skills.
Good interaction with the higher officials and colleagues.
Ability to handle large data sets and relational databases.
Good communication skills include the ability to speak clearly and be able to communicate complex ideas into an easily understandable form.
Critical thinking skills.
Great attention to detail for the desired accuracy.
Statistical and Mathematical knowledge.
Acquaintance with technical tools in the industry.",glassdoor
13,"Maze
5.0
Data Analyst
Remote

 About Maze
Maze is a Series B-funded startup building the future of product research for modern teams. We're backed by some of the world's best funds and have an extensive advisory network.
We're on a mission to empower modern teams to build better user experiences by testing and learning rapidly with real users. To do this, we've partnered with the world's biggest design tools, including Adobe XD, Figma, InVision, Sketch, and Marvel. We power over 60,000 brands globally, including IBM, Logitech, Pipedrive, Uber, Greenpeace, and Braze.
We're a fully remote team working across 35+ countries. You'll be joining a passionate team whose resumes include Canva, Figma, GitLab, Google, InVision, Typeform and Zendesk.
WHAT YOU WILL DO
Work with stakeholders to define KPIs, benchmarks, and OKRs to maximize Company level and Team level performance
Design and develop comprehensive dashboards to provide self-serve analytics solutions to different stakeholders across the business
Explain trends across data sources, potential opportunities for growth or improvement, and data caveats for data analysis
Derive actionable insights from our customers behaviors & journeys to maximize the impact of our product, marketing and sales efforts
Generate data-driven hypotheses and advocate on testing best practices, contributing to accelerate our testing cycles
Create trainings and documentation to ensure consistency and adoption of our data solutions and recommendations
Collaborate, learn, share and brainstorm with the rest of the Data team
Participate in shaping the dynamics and processes of the Data team, including our onboarding, hiring, and team goals
WHAT WE ARE LOOKING FOR
You enjoy creating compelling data visualizations and ensuring they’re adopted by stakeholders across the business
You have experience with a business intelligence tool (e.g. Metabase, Looker, Tableau, Mode)
You are proficient with SQL
You have well developed analytical skills, with the ability to craft data into actionable insights
You value simple and effective solutions over complicated models
You can clearly communicate complex concepts, making them sound simple
You have experience with AB and multivariate test design and implementation
You enjoy working async in a distributed team
You are empathetic, collaborative, and self-motivated
You enjoy providing and receiving feedback to grow and help others grow
It’d be great if:
You have experience working in SaaS
You have experience working with dbt
You’re proficient with Metabase
You’re proficient with Python/R
You have experience with Amplitude
You are familiar with Segment and have previous experience with tracking definition
GOALS YOU WILL CONTRIBUTE TO OR OWN
Enable agile data-driven decision making
Shape Maze’s metrics framework and implement self-service reporting solutions to ensure top business questions are answered seamlessly
Proactively share actionable data insights and recommendations. Ensure their adoption across the business through follow-ups, trainings, etc.
Optimize our customers journeys and growth loops
Identify our main levers of growth and help defining our activation flow, from set-up to habit and aha! moments
Help defining our target audiences by segmenting our users, and participate in shaping our Ideal Customer Profile and Customer Buyer Personas
Accelerate and unify our testing cycles
Build and maintain a framework for measuring the success of product and marketing experiments

Maze values transparency and it enables us to approach compensation equitably across the world. We are informed by data and regularly check our salary ranges (either *United States* or *Rest of World*) against other venture backed companies. Additionally, we are proud of our holistic and generous benefits offerings, included in every compensation package.

The typical compensation for this role ranges from $73,000 - $99,000. Your salary is dependent upon many factors, including years of experience, expertise, etc. Don’t let the typical compensation range for this role stop you from applying; during your first interview, you can expect to have an open conversation with your recruiter regarding your compensation expectations.
Thoughts to share about how Maze communicates compensation? We’re open to hearing your insights and feedback.
At Maze, we are dedicated to building an equitable, inclusive, and authentic workspace. Unique and diverse perspectives are welcomed, and continuous growth is encouraged. We believe that people are more than their resumes, so if your past experience looks different than the criteria listed, we'd still love to hear from you. We appreciate and celebrate non-traditional life routes and encourage you to apply should you connect with a job description or the Maze culture.
Why Maze is unique
Early-stage startup: You will join an early-stage startup with less than 200 team members. This means you'll have the unique opportunity to directly impact success and help shape the future of Maze.
Category: We're on a mission to democratize user testing and are truly excited about defining a new space where anyone can test and learn rapidly.
Product-market Fit: We already have a strong product-market fit for product designers and a NPS of 60, and we're excited to build on top of this to reach PMF for our new user segments.
5x Growth: We're a fast-growing startup and we have big goals! You will have the opportunity to impact Maze's growth and help us achieve the next milestone in our journey.
Benefits
Health insurance with international coverage, 100% of the team member premium paid
For US team members this includes Vision
Dental insurance, 100% of the team member premium paid
For US team members this includes orthodontics
Free access to proper mental health care, unlimited virtual therapy sessions (with a human)
Life and Disability Insurance, 100% of the team member premium paid
Unlimited, flexible time off
Meaningful equity
Company retreats, fully paid for by Maze
New MacBook (laptop), paid for by Maze
Paid Family leave: 16 weeks for birth or adoptive parents
$500/month in benefits to be used at your discretion, get the benefits that matter to you with our flexible a-maze-ing benefits
$1,500 remote work setup fund to ensure you can set up a productive work space
Flexible work schedule where you manage your own working hours
Monthly Bonus.ly points that are awarded to others to recognize teamwork, dedication and helpfulness - points can be cashed out for gift cards and more
Virtual social engagements randomly throughout the year and gaming sessions every other Thursday
SWAG, we have some really cool swag
Open, transparent culture that includes virtual: lunch-and-learns, coffee chats, quarterly all-hands meetings, and more
Check out all of our a-maze-ing benefits here.",glassdoor
14,"Tech Observer
3.2
W2 Data Analyst
Remote
Employer Provided Salary:$50.00 Per Hour

 Design and execute the querying and analysis of first party platform data to make recommendations that impact advertisers’ business objectives on *** for key industries (e.g. Retail, Client, Travel, Tech/Telco, Financial Services) and audiences
Translate data into compelling, actionable narratives that factor in unique stakeholder input and business questions
Work as a contributing member with Global Insights Strategy colleagues to tell holistic and compelling stories around a wide range of business opportunities on ***
Support insights data science workstreams by conducting quantitative analysis, maintaining insights tools, and building backend data workflows
Skills:
What we’re looking for:
2+ years relevant experience independently analyzing large scale datasets, executing quantitative research, and using data to formulate business insights. Experience in digital, social media, or advertising industry a plus
Expertise in data querying and manipulation in SQL and Google Sheets
Experience with data manipulation and visualization in Python working with data packages such as Pandas, Numpy, and Matplotlib (Jupyter Notebooks a plus)
Experience building dashboards in Tableau, Data Studio, PowerBI, or Plotly Dash
Knowledge of function creation, loops, list and dictionary comprehension, and lambda operations
Experience with quantitative concepts such as regression, normalization, clustering techniques and time series analysis
Experience with quantitative concepts such as regression, normalization, clustering techniques and time series analysis
Ability to connect data analysis to real business questions/objectives in order to impact business decisions
Job Type: Contract
Salary: $50.00 per hour
Benefits:
401(k)
Dental insurance
Health insurance
Schedule:
8 hour shift
Experience:
Python: 5 years (Required)
Tableau: 3 years (Required)
Digital Media: 2 years (Required)
SQL: 5 years (Required)
Work Location: Remote",glassdoor
15,"eJAmerica
4.2
Business Analyst
Remote
Employer Provided Salary:$27.69 - $69.57 Per Hour

 i. Business Analyst with dev background - in-depth troubleshooting and software dev/analysis background plus cloud
Job Type: Contract
Salary: $27.69 - $69.57 per hour
Schedule:
8 hour shift
Experience:
SQL: 3 years (Preferred)
Work Location: Remote",glassdoor
16,"precision technology solutions
Remote training and placement business analyst& data analyst Remote trainin
Remote
Employer Provided Salary:$42.00 Per Hour

 Training & Placement business analyst& data analyst -- ,SQL and Data Analyst
If you are looking to start your career in IT as a Business Analyst, then you are at the right place. Training program lined up: * New training batch for Business Analyst in different domains. (Insurance,Guide-wire,Salesforce,Healthcare,Pharma,Retail,Banking,Finance) * Training provided by Remote full-time trainer with good working professional experience as a Business Analyst. We are premium employment providers into I.T if you are looking for similar positions mentioned below please feel free to contact us. Did you hear that Job Growth is improving but unemployment stays high! That’s a great reason to accept a contract/ fulltime and get in the door with some excellent companies.. Precision Technologies Corp is your right hand into some of the most high end lucrative companies. Do let me know your interest and send your updated resume in word format. Precision Technologies Corp is looking to hire efficient candidates in
Business Analyst
JAVA / J2EE (Cloud, Advanced Java, AWS,Core)
Python Developer
Data Analyst
Salesforce Developer (Lightening)
Data Analyst (Machine Leaning,Data Science)
Precision Technologies Corp. (PTC) is a leading E-Verified IT staffing and Solutions Company located in New Jersey, USA. Leveraging on years of staffing and consulting experience, Company has pioneered in the field of IT and outsourcing services. With a wide range of project execution models and costing models, our solutions are very client-centric, cost-effective and process driven quality solutions. Our clients are amongst the listed Fortune 500 companies such as AT&T, Symantec, United Health Care, Cognizant, Wall-Mart, Accenture, BCBS, IBM, HCL America, American Express, American Airlines, State of TX, FRB, SAE International, Citi Group, AAA insurance, Hartford Insurance, Quilogy, Capital One group, Sprint, Cingular, Verizon, Bank of America, JPMC, Nation Wide, Freddie Mac, Fannie Mae, Wells Fargo, Bell south, to mention few. Benefits Include Fulltime mentors/trainers available to train the employees. Full time in house attorney available for legal formalities. H1B Sponsorship. Company is E-verified to get an OPT STEM Extension. Medical Insurance One time travel expenses paid (discuss with me for further details). 401K Plan. Strong and motivated marketing team to place an employee on the project. We also offer interactive employee referral bonus. 500$ Sure shot guaranteed placement. Best in class featured training faculty with real time experience of over a decade (Career gap candidates can apply for this job.) please reach me out @ 732 716 2262 Eligibility Criteria: Minimum 0-2 yrs. experience with Bachelor's/Master's degree in Computer Science or equivalent with valid status. Recent graduates with no experience are also welcome to apply for the above positions. Should have understanding of programming or database concepts should have knowledge of any programming language or databases. Willing to relocate nationwide in the US for projects,we do both Inclass and Online training, Inclass training sessions held at NJ location Eligibility for training: Citizens / GC / CPT / OPT / H4 EAD / L2 EAD / J2 EAD
Ashwaq
732 716 2262
Ashwaq(at) precisiontechcorp(dot) com
Job Type: Contract
Salary: From $42.00 per hour
Benefits:
Health insurance
Relocation assistance
Schedule:
8 hour shift
Experience:
SQL: 1 year (Preferred)
Work Location: Remote
Speak with the employer
+91 +1 7327162262",glassdoor
17,"Motifworks Inc.
4.4
Data Analyst
Remote
Employer Provided Salary:$50.00 - $60.00 Per Hour

 Position – Data Analyst
Duration 6 Months (Possible Extension)
Location – Remote
Skills Required
· Must be proficient in SQL
· Data Migration from Microsoft SQL Server databases to other platforms
· Experience in building data warehouse platforms
Job Type: Full-time
Pay: $50.00 - $60.00 per hour
Schedule:
Day shift
Experience:
SQL: 5 years (Preferred)
Data migration: 5 years (Preferred)
Data warehouse: 6 years (Preferred)
Work Location: Remote",glassdoor
18,"Teamware Solutions (quantum leap consulting).
4.6
Healthcare Data analyst - Remote
Remote
Employer Provided Salary:$50.00 - $55.00 Per Hour

 Hi,
Position: Healthcare Data analyst
Location: NJ - Remote
Client: TCS/Horizon
SKILLSET:
SQL/SASS
TREND ANALYSIS
HEDIS/Inovalon is A MUST
Job Type: Contract
Salary: $50.00 - $55.00 per hour
Schedule:
8 hour shift
Experience:
HEDIS: 3 years (Preferred)
Work Location: Remote",glassdoor
19,"PayPal
4.0
Data Analyst - Recent Graduate
San Jose, CA
$88K - $133K (Glassdoor est.)

 At PayPal (NASDAQ: PYPL), we believe that every person has the right to participate fully in the global economy. Our mission is to democratize financial services to ensure that everyone, regardless of background or economic standing, has access to affordable, convenient, and secure products and services to take control of their financial lives.
Job Description Summary: We are seeking world-class problem solvers who have a passion for data and a relentless focus on execution and delivery. You will be most successful with a healthy combination of both, technical skills and business acumen. As a Data Analyst you will generate insights by conducting extensive analyses of PayPal’s rich data. In the process, you will develop a deep understanding of the payments business, our site functionality, further strengthen your analytic, leadership and presentation skills and gain exposure to a wide variety of functional teams within PayPal.
Job Description:
Key Responsibilities
Understand how to make data visually appealing and simple to both navigate and comprehend for end-users
Aggregate data from various sources to construct streamlined data pipelines and integrate data from multiple PayPal systems
Identify key metrics and build exec-facing dashboards to track the progress of the business and its highest priority initiatives
Identify key business levers, establish cause & effect, perform analyses, and communicate key findings to various stakeholders to facilitate data driven decision-making
Work closely across the matrix with teams like Finance, Marketing, Product, Engineering and senior executives
Lead and participate in special projects/initiatives: innovate and implement large-scale quality improvements to processes and/or systems by conducting data analysis and making recommendations, troubleshooting technical issues, and refining processes around customer support

Basic Requirements:
Experience with any or multiple of the following: Python, Java, Tableau, Jupyter Notebooks, Teradata, Hadoop/Hive, Oracle, JavaScript, SQL, Airflow, Linux, Perl, PHP
Excellent understanding of computer science fundamentals, data structures, and algorithms
Demonstrated experience, familiarity and ease with handling large data sets and crunching numbers
Information Retrieval (search/recommendation/classification) experience or Human Judgment/User Interface experience
Strong written and verbal communication skills with the ability to translate complex problems into simpler terms, and effectively influence both peers and senior leadership
Recent Graduate Position Information and Requirements:
This is a Recent Graduate Full-Time position.
Must have graduated within the past 12 months, or will be graduating by Spring 2023, with a Bachelor’s or Master’s degree in Computer Science, Mathematics, Statistics, or related field from an accredited college or university.
Must reside in the U.S.
Must be able to obtain authorization to work in the U.S.

Application Process
Note - This job posting is a general advertisement for all PayPal Data Analyst opportunities for recent graduates.
Applicants will be asked to complete a skills assessment via HackerRank
Following the assessment, applicants will hear back from a University Recruiter with next steps.

Position Location: Varies within U.S. PayPal Office Locations
globaluniversitygraduatedataanalytics
Our Benefits:

At PayPal, we’re committed to building an equitable and inclusive global economy. And we can’t do this without our most important asset—you. That’s why we offer benefits to help you thrive in every stage of life. We champion your financial, physical, and mental health by offering valuable benefits and resources to help you care for the whole you.

We have great benefits including a flexible work environment, employee shares options, health and life insurance and more. To learn more about our benefits please visit https://www.paypalbenefits.com

Who We Are:

To learn more about our culture and community visit https://about.pypl.com/who-we-are/default.aspx

PayPal has remained at the forefront of the digital payment revolution for more than 20 years. By leveraging technology to make financial services and commerce more convenient, affordable, and secure, the PayPal platform is empowering more than 400 million consumers and merchants in more than 200 markets to join and thrive in the global economy. For more information, visit paypal.com.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.
As part of PayPal’s commitment to employees’ health and safety, we have established in-office Covid-19 protocols and requirements, based on expert guidance. Depending on location, this might include a Covid-19 vaccination requirement for any employee whose role requires them to work onsite. Employees may request reasonable accommodation based on a medical condition or religious belief that prevents them from being vaccinated.",glassdoor
