,Content,Label
10,"NucleusTeq
4.9
Data Engineer
Remote

 Data Engineer
Role Info:
Hands on BI Data Engineer role with strong
Creating KPI Dashboards - Interactive Dashboards using tableau / Quicksight
Top Skills:
BI Tableau / AWS Quicksight exp is a must
AWS (IAM, RDS, S3, Lambda) exp is a must
SQL exp is a must
Python knowledge is required
Nice to have:
AWS Certified Solutions Architect
About the Company:
NucleusTeq is a software services, solutions & products company empowering & transforming customer's business through the use of digital technologies such as Big-Data, Analytics, Cloud, Enterprise Automation, Block-chain, Mobility, etc.
We are enabling several fortune 1000 clients in the USA, Canada, UK & India to navigate their digital transformation.",glassdoor
11,"Purple Drive Technologies
4.5
Azure Data Engineer
Remote
Employer Provided Salary:$50.00 - $55.00 Per Hour

 Hi
Hope you are doing great!!
Greetings, This is Hari from Purple Drive Technologies. We are looking for Azure Data Engineer @ Remote. Kindly send me your updated profile if you interested with the below job description.
Position: Azure Data Engineer
Location: Remote
Duration: Contract
Job Qualifications / Requirements:
8-12 years experience
Azure Data Factory
PostgreSQL
Writing / maintaining SQL
Writing / maintaining stored procedures
Postman
To access our source system APIs
Data Bricks
Linux familiarity
Writing shell scripts
Viewing log files
Generating a cert signing request
Some simple system administration
Registering a service to start at system start, etc.
Azure experience
ADLS Gen 2
Logic Apps
Azure Functions
Azure network security group
key vault
Event Grid
Azure devops familiarity
writing/maintaining ARM Templates
Job Type: Contract
Salary: $50.00 - $55.00 per hour
Schedule:
8 hour shift
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Remote",glassdoor
12,"Apptrics LLC
5.0
Data engineer
Remote
Employer Provided Salary:$45.00 - $50.00 Per Hour

 Data engineer
Redmond, WA (Initial Remote for 3 months and later on onsite)
Long Term Contract
JD:
Azure Data factory, SQL and PowerBI
Job Type: Contract
Pay: $45.00 - $50.00 per hour
Schedule:
8 hour shift
Monday to Friday
Education:
Bachelor's (Required)
Experience:
SQL: 6 years (Required)
Power BI: 5 years (Required)
Azure Data factory: 4 years (Required)
Work Location: Remote",glassdoor
13,"PLAXONIC
4.6
Data Engineer (AWS Redshift/ Pyspark)
Ashburn, VA
Employer Provided Salary:$55.00 - $65.00 Per Hour

 . At least 5 Years of experience performing below
2. Proficient in advanced SQL and ETL Tools
3. Proven experience in data warehousing -AWS Redshift
4. Hands On Programming experience in Python/PySpark
5. Hands on with Orchestration tools like airflow
6. Excellent Problem-solving and debugging skills
7. Must Have Experience with AWS/redshift, Python/PySpark, data pipelining, advanced SQL, and ETL
8. Ability to build, and optimize pipelines/systems for data collection, storage, access, and analytics at scale
9. Demonstrate at least 2 project experience and successfully implementations
Technical Expertise - >
1. Proficient in advanced SQL and ETL Tools
2. Proven experience in data warehousing -AWS Redshift
3. Hands On Programming experience in Python/PySpark
4. Hands on with Orchestration tools like airflow
5. Must Have Experience with AWS/redshift, Python/PySpark, data pipelining, advanced SQL, and ETL
Job Types: Contract, Full-time
Salary: $55.00 - $65.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Ashburn, VA 20147: Reliably commute or planning to relocate before starting work (Required)
Experience:
AWS Redshift: 5 years (Preferred)
ETL: 5 years (Preferred)
Python /Pyspark: 5 years (Preferred)
Airflow: 2 years (Preferred)
Data warehouse: 5 years (Preferred)
Work Location: One location
Speak with the employer
+91 727 - 216 - 7642",glassdoor
14,"BuzzClan LLC
4.4
Data Engineer
Remote
Employer Provided Salary:$60.00 - $70.00 Per Hour

 Hiring data engineer with following skills.
Role
Senior data engineer (GlUE/PYSPARK)
Develops and maintains scalable data pipelines and builds out new API integrations for data transfer.
Performs data analysis required to troubleshoot data-related issues and assist in the resolution of data issues.
Must-have
BS or MS degree in Computer Science or a related technical field
5+ years of extensive ETL development experience using Pyspark/Glue on AWS
5+ years of experience in CSV, JSON, Parquet file formats, especially with nested data types
5+ years of experience in S3, Athena, RDS, Glue catalogue, Cloudformation
Strong understanding of ETL/Data-pipelines/BigData architecture
Strong Database/SQL experience in any RDBMS
Nice-to-have
Experience in schema design, data ingestion experience on Snowflake (or equivalent MPP)
Experience in orchestrating data processing jobs using Step Function/Glue workflow/Apache Airflow (MWAA)
Experience in data analysis using Excel formulas, vlookup, pivot, slicers
Job Type: Contract
Pay: $60.00 - $70.00 per hour
Schedule:
8 hour shift
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Remote",glassdoor
15,"Freemind solutions
3.5
Big Data Engineer
Remote
Employer Provided Salary:$55.00 - $60.00 Per Hour

 Big data with python, Spark
· 5-10 years of experience as a Big Data Developer
· In-depth knowledge of Big Data technologies - Spark, HDFS, Hive, Kudu, Impala
· Solid programming experience in Python
· Production experience in core Hadoop technologies including HDFS, Hive and YARN
· Strong working knowledge of SQL and the ability to write, debug, and optimize distributed SQL queries
· Strong analytical abilities; ability to translate business requirements and use cases into a Hadoop solution, including ingestion of many data sources, ETL processing, data access, and consumption, as well as custom analytics
· Experience working with Data Governance tools like Apache Sentry, Kerberos, Atlas, Ranger
· Experience working with streaming data with technologies like Kafka, Spark streaming
· Strong understanding of big data performance tuning
· Experience handling different kinds of structured and unstructured data formats (Parquet/Delta Lake/Avro/XML/JSON/YAML/CSV/Zip/Xlsx/Text etc.)
Job Type: Contract
Pay: $55.00 - $60.00 per hour
Schedule:
8 hour shift
Experience:
Data warehouse: 4 years (Preferred)
Spark: 5 years (Required)
Python: 5 years (Required)
Work Location: Remote",glassdoor
16,"Faire
4.8
Data Engineer
San Francisco, CA
$117K - $170K (Glassdoor est.)

 About Faire
Faire is an online wholesale marketplace built on the belief that the future is local — there are over 2 million independent retailers in North America and Europe doing more than $2 trillion in revenue. At Faire, we're using the power of tech, data, and machine learning to connect this thriving community of entrepreneurs across the globe. Picture your favorite boutique in town — we help them discover the best products from around the world to sell in their stores. With the right tools and insights, we believe that we can level the playing field so that small businesses everywhere can compete with these big box and e-commerce giants.
By supporting the growth of independent businesses, Faire is driving positive economic impact in local communities, globally. We're looking for smart, resourceful and passionate people to join us as we power the shop local movement. If you believe in community, come join ours.
Job Description
The Data Engineering team is the backbone of all data-related processes and enables the Data Science teams to develop and deploy a wide variety of algorithms and models that power the marketplace. Our infrastructure is used by the whole company for analytics, reporting, forecasting and research. We care about having a reliable & scalable infrastructure with quality data and building machine learning models that help our customers thrive.
As a Data Engineer you'll be responsible for developing and automating large scale, high-performance data storage and processing systems.
Our team already includes experienced Data Scientists and Engineers from Airbnb, Facebook, Quora, Square, Uber, TripAdvisor, and Overstock. Faire will soon be known as a top destination for data science and machine learning, and you will help take us there!
What you will be doing:
Develop our data infrastructure to help us scale for where we're going over the next several years
orchestrating pipelines using modern Big Data tools/architectures as well as design and engineering of existing transactional processing systems
Manage our data infrastructure and ETL platform
What it takes:
2+ years experience in a Data Engineering role with an emphasis on managing data warehouses
Strong skills in Python, Git, Docker, SQL, Airflow, real time ETL pipelines
Managing data infrastructure (AWS services, Data orchestrator) and providing framework to rationalize and simplify both real time and batch data pipelines
Familiarity with Snowflake or BigQuery
A passion for programming and solving problems with code
A bachelor's degree in Computer Science/Software Engineering or equivalent industry experience
A love for technology, and an insatiable curiosity for new tools to tackle real problems
Faire's flexible work model aims to meet the needs of our diverse employee community by making work more flexible, connected, and inclusive. Depending on the role and needs of the team, Faire employees have the flexibility to choose how they work–whether that's mainly in the office, remotely, or a mix of both.
Roles that list only a country in the location are eligible for fully remote work in that country or in- office work at a Faire office in that country, provided employees are located in the registered country/province/state. Roles with only a city location are eligible for in-office or hybrid office work in that city. Our talent team will work with candidates to determine what locations and roles are eligible for each option.
Why you'll love working at Faire
We are entrepreneurs: Faire is being built for entrepreneurs, by entrepreneurs. We believe entrepreneurship is a calling and our mission is to empower entrepreneurs to chase their dreams. Every member of our team is an owner of the business and taking part in the founding process.
We are using technology and data to level the playing field: We are leveraging the power of product innovation and machine learning to connect brands and boutiques from all over the world, building a growing community of more than 350,000 small business owners.
We build products our customers love: Everything we do is ultimately in the service of helping our customers grow their business because our goal is to grow the pie - not steal a piece from it. Running a small business is hard work, but using Faire makes it easy.
We are curious and resourceful: Inquisitive by default, we explore every possibility, test every assumption, and develop creative solutions to the challenges at hand. We lead with curiosity and data in our decision making, and reason from a first principles mentality.
Faire was founded in 2017 by a team of early product and engineering leads from Square. We're backed by some of the top investors in retail and tech including: Y Combinator, Lightspeed Venture Partners, Forerunner Ventures, Khosla Ventures, Sequoia Capital, Founders Fund, and DST Global. We have headquarters in San Francisco and Kitchener-Waterloo, and a global employee presence across offices in Salt Lake City, Atlanta, Toronto, London, New York, LA, and Sao Paulo. To learn more about Faire and our customers, you can read more on our blog.
Faire provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability, genetics, sexual orientation, gender identity or gender expression.
Faire is committed to providing access, equal opportunity and reasonable accommodation for individuals with disabilities in employment, its services, programs, and activities. To request reasonable accommodation, please fill out our Accommodation Request Form.",glassdoor
17,"Kollasoft Inc
3.3
Data Engineer
Remote
Employer Provided Salary:$39.94 - $86.24 Per Hour

 Job Role: Data Engineer
Location: Remote
Duration: Long Term
Visa : US Citizen
Skills and Areas of Expertise:
Candidate must have the following skills:
· 5+ years' experience with Snowflake development creating tables, views, excellent understanding how to connect to multiple databases to navigate the data; write SQL and Python. Good hands-on experience developing with Snowpipe and ability to write APIs.
· 5+ years' experience developing Matillion orchestrations and transformation jobs
· 5+ years' experience Informatica PowerCenter developing skills with mappings, sessions and workflows.
Candidate must have knowledgeable background in: Snowflake, Matillion, Oracle, Informatica PowerCenter, database modeling, star schema, DataVault and DataVault 2.0 methodology, Jenkins, GitHub, scheduling tools such as Tidal and RunMyJobs, Informatica Scheduler and familiarity with an SAP ERP system.
Behavioral:
Candidate must demonstrate soft skills in:
· highly effective communication with customers, business partners and stakeholders
· work well in an agile team environment
· hold self-accountable for committed deliverables
Job Functions / Responsibilities:
· Developing ELT ingest/egress orchestrations, mappings, pipelines in Matillion to Snowflake
· Perform data analysis and root cause analysis with tools such as SQL Developer to connect to data source and targets, perform data profiling tasks and root cause analysis
Qualifications & Skills:
· Bachelor degree in a STEM related field
Job Type: Contract
Pay: $39.94 - $86.24 per hour
Schedule:
8 hour shift
Experience:
Informatica: 1 year (Preferred)
SQL: 1 year (Preferred)
Data warehouse: 1 year (Preferred)
Work Location: Remote",glassdoor
18,"Sunixa Solutions
Data Engineer
Remote
Employer Provided Salary:$39.60 Per Hour

 Job description:
Proven Experience in Azure Cloud with following skills:
Azure ADF
Azure Databricks with Python
Strong Database and SQL writing skills
Strong data analysis skills for new data sources/target
Informatica experience big plus
Insurance industry experience is plus
Job Type: Contract
Salary: From $39.60 per hour
Schedule:
8 hour shift
Work Location: Remote
Speak with the employer
+91 9086817115",glassdoor
19,"R4 Solutions
4.4
Data Engineer
Sunnyvale, CA
Employer Provided Salary:$65.00 Per Hour

 5+ years’ experience with highly scalable, high performance and high availability server development
2 years of work or educational experience in big data.
Experience with distributed processing and messaging systems, including Spark, Akka, Kafka, Pub/sub, Hive/pig, Mapreduce, etc.
Experience with various distributed databases like Cassandra, Redis, MongoDB, etc.
Demonstrate clear and concise communication and data-driven decision-making capability
Expertise in some or all of the following:
Data Pipelines
Data Warehousing
Statistics
Metrics development
Strong understanding of SQL
Broad knowledge of the data infrastructure ecosystem
Experience with one or more general purpose programming languages including but not limited to: Java/Scala, C/C++ or Python
Solid background in algorithms, data structures, and object-oriented programming concepts
B.S. and/or M.S. in Computer Science or a related technical field, or equivalent experience
Job Type: Contract
Salary: Up to $65.00 per hour
Schedule:
8 hour shift
Ability to commute/relocate:
Sunnyvale, CA 94089: Reliably commute or planning to relocate before starting work (Required)
Experience:
Big data: 3 years (Required)
Distributed systems: 3 years (Required)
Java: 5 years (Required)
Work Location: One location",glassdoor
20,"Narvee Tech
Data Engineer
Remote
Employer Provided Salary:$40.00 - $60.00 Per Hour

 Its W2 Position (No C2C)
Job Title: Data Engineer
Position: Remote
Responsibilities:
Assemble large, complex data sets that meet functional / non-functional business requirements
Optimize data delivery and design infrastructure for greater scalability
Build and leverage the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources both on premise and cloud
Design and manage models to handle large datasets of existing structured and unstructured data
Set up data replication processes to migrate and consolidate data from various internal and external sources
Qualifications:
Bachelor's Degree in Computer Science/Computer Engineering or equivalent years of software development experience required
5+ years of overall technology experience.
3+ years of Data Engineering, Data Modeling, and Data Warehousing experience required
2+ years of experience working with Agile teams preferred
Expert knowledge of full data engineering lifecycle
Expert experience with Data Engineering tools such as Talend
Strong experience with relational SQL and NoSQL databases
Expert experience in building data pipelines, data ingestions, data integrations, data preparations, and traditional Data warehouses and DataMarts
Strong experience in building processes supporting data transformation, data structures, metadata, and dependency and workload management
Expertise in designing, validating and implementing multiple projects across a hybrid infrastructure (cloud to on-premise and vice versa)
Experience with big data tools such as Kafka
Understanding of message queuing, stream processing, and highly scalable 'big data' data stores
Strong interpersonal skills, analytical skills, and a ""can do"" attitude are essential
Benefits:
H1B Visa sponsorship and assistance in getting CPT, OPT extension.
STEM extension is done as we are e-verified.
Green Card sponsorship for qualified candidates
Attractive Pay Scales
Health Insurance Cover Provided
100% Guaranteed successful placement
We will file H1B whenever it's required, if you are not in our project also at the time of filing
Interested candidates reach me at
Email: samuel(at)narveetech.com
Job Type: Full-time
Salary: $40.00 - $60.00 per hour
Schedule:
8 hour shift
Work Location: Remote",glassdoor
